,Date,Forecast or Actual?,lat,long,Morning_Temp,Day_Temp,Evening_Temp,Night_Temp,Morning_FeelsLike,Day_FeelsLike,Evening_FeelsLike,Night_FeelsLike,Pressure,Rain_in,Snow_in,Wind_Speed,Wind_Gust,Wind_Direction_Deg,Moon_Phase,Cloudiness_%
0,01/15/2022,7-Day Forecast,44,-114,17.89,27.99,23.92,19.05,13.12,27.43,20.74,15.81,1023.43,0.0,0.06,4.65,4.49,Wind direction varies,0.53,91.0
0,01/15/2022,7-Day Forecast,43,-114,17.47,23.58,20.56,16.74,9.48,17.36,14.88,8.55,1030.29,0.0,0.03,7.27,10.7,60.0,0.53,78.0
0,01/15/2022,7-Day Forecast,42,-114,22.66,31.54,29.32,24.88,19.11,28.83,26.44,20.24,1026.29,0.0,0.06,5.38,7.14,Wind direction varies,0.53,79.0
0,01/15/2022,7-Day Forecast,41,-114,29.34,38.01,37.2,31.94,29.34,37.65,35.07,31.19,1024.43,0.0,0.0,4.94,5.01,Wind direction varies,0.53,35.0
0,01/15/2022,7-Day Forecast,40,-114,33.31,40.09,37.47,34.03,32.14,39.53,35.71,33.06,1022.29,0.0,0.01,4.43,4.61,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,39,-114,33.18,40.93,40.25,34.94,33.18,40.03,38.99,33.36,1022.57,0.0,0.0,4.78,6.31,Wind direction varies,0.53,52.0
0,01/15/2022,7-Day Forecast,38,-114,26.45,39.35,33.67,27.41,22.78,36.62,30.26,24.21,1020.0,0.0,0.0,6.92,9.91,Wind direction varies,0.53,63.0
0,01/15/2022,7-Day Forecast,37,-114,46.79,55.78,56.25,49.41,43.52,52.45,53.16,47.27,1019.86,0.0,0.0,7.86,7.97,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,36,-114,44.76,53.67,53.9,48.04,44.3,50.52,51.33,47.53,1019.86,0.19,0.0,4.71,4.68,Wind direction varies,0.53,58.0
0,01/15/2022,7-Day Forecast,35,-114,42.16,52.24,51.39,44.65,39.61,49.05,48.96,42.69,1018.57,0.0,0.0,7.47,7.46,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,34,-114,53.62,63.8,66.32,58.11,50.56,61.15,63.83,55.31,1018.43,0.01,0.0,6.25,6.76,Wind direction varies,0.53,42.0
0,01/15/2022,7-Day Forecast,33,-114,55.42,64.75,65.76,58.08,52.28,62.17,63.36,55.46,1017.86,0.0,0.0,8.62,10.15,Wind direction varies,0.53,38.0
0,01/15/2022,7-Day Forecast,32,-114,59.38,66.33,68.01,61.35,56.9,64.14,66.08,59.24,1017.43,0.0,0.0,9.2,10.11,Wind direction varies,0.53,47.0
0,01/15/2022,7-Day Forecast,49,-113,24.42,28.1,26.32,25.78,15.16,18.92,19.84,16.27,1020.43,0.0,0.4,15.79,30.85,Wind direction varies,0.53,91.0
0,01/15/2022,7-Day Forecast,48,-113,23.86,28.67,25.72,19.95,16.95,21.1,17.27,11.46,1019.86,0.0,0.41,13.09,35.51,Wind direction varies,0.53,100.0
0,01/15/2022,7-Day Forecast,47,-113,24.61,30.92,27.16,24.27,24.61,30.48,25.74,23.71,1023.14,0.0,0.25,3.29,5.8,Wind direction varies,0.53,97.0
0,01/15/2022,7-Day Forecast,46,-113,22.53,31.41,28.03,24.19,13.53,25.42,21.1,17.02,1020.14,0.0,0.15,8.6,13.72,235.0,0.53,95.0
0,01/15/2022,7-Day Forecast,45,-113,20.05,30.53,26.82,22.39,14.82,28.78,21.44,17.42,1023.0,0.0,0.26,5.01,6.04,Wind direction varies,0.53,91.0
0,01/15/2022,7-Day Forecast,44,-113,5.72,14.15,10.07,8.87,-3.39,12.72,6.51,1.95,1027.43,0.0,0.07,7.68,7.98,338.0,0.53,84.0
0,01/15/2022,7-Day Forecast,43,-113,15.54,22.36,20.55,16.51,8.9,17.81,15.44,8.53,1030.43,0.0,0.07,6.16,8.93,Wind direction varies,0.53,92.0
0,01/15/2022,7-Day Forecast,42,-113,21.82,29.98,27.1,23.73,16.32,29.1,24.04,18.29,1027.57,0.0,0.0,5.85,5.95,351.0,0.53,62.0
0,01/15/2022,7-Day Forecast,41,-113,28.98,37.1,36.72,31.04,28.04,36.76,34.27,29.49,1024.71,0.0,0.0,5.04,6.28,46.0,0.53,42.0
0,01/15/2022,7-Day Forecast,40,-113,31.98,40.23,39.12,34.18,31.45,39.59,37.15,31.64,1023.71,0.0,0.0,6.44,7.3,Wind direction varies,0.53,36.0
0,01/15/2022,7-Day Forecast,39,-113,32.41,39.61,38.54,34.39,30.98,38.6,36.26,32.65,1023.29,0.0,0.0,5.21,7.05,378.0,0.53,44.0
0,01/15/2022,7-Day Forecast,38,-113,30.19,39.72,37.6,31.77,26.38,37.77,34.54,28.01,1021.14,0.0,0.0,7.33,8.51,Wind direction varies,0.53,58.0
0,01/15/2022,7-Day Forecast,37,-113,36.05,45.71,45.68,39.55,33.5,44.69,44.98,37.74,1020.14,0.0,0.0,5.13,5.54,Wind direction varies,0.53,61.0
0,01/15/2022,7-Day Forecast,36,-113,33.42,42.22,41.79,36.29,29.7,39.78,39.51,32.45,1020.14,0.03,0.12,7.15,8.35,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,35,-113,33.83,46.18,43.87,36.46,30.49,42.36,40.28,33.73,1018.57,0.04,0.0,10.52,14.39,Wind direction varies,0.53,54.0
0,01/15/2022,7-Day Forecast,34,-113,51.14,60.25,60.87,53.76,47.9,57.46,58.34,51.01,1018.29,0.03,0.0,5.85,6.32,Wind direction varies,0.53,57.0
0,01/15/2022,7-Day Forecast,33,-113,57.09,66.97,68.39,60.9,54.18,64.62,66.25,58.46,1018.0,0.0,0.0,8.19,10.74,Wind direction varies,0.53,35.0
0,01/15/2022,7-Day Forecast,32,-113,56.07,64.69,65.35,58.38,53.46,62.53,63.28,56.23,1017.57,0.37,0.0,6.99,9.66,Wind direction varies,0.53,55.0
0,01/15/2022,7-Day Forecast,49,-112,27.4,31.06,28.53,27.39,18.82,21.62,19.69,19.62,1020.0,0.0,0.17,17.82,29.64,Wind direction varies,0.53,95.0
0,01/15/2022,7-Day Forecast,48,-112,28.92,34.24,33.58,30.66,21.15,26.63,26.04,24.1,1019.43,0.0,0.22,14.89,26.84,Wind direction varies,0.53,78.0
0,01/15/2022,7-Day Forecast,47,-112,26.56,33.45,32.63,28.59,20.94,26.97,25.7,22.75,1021.43,0.0,0.37,10.14,17.94,Wind direction varies,0.53,85.0
0,01/15/2022,7-Day Forecast,46,-112,17.4,23.75,21.72,18.73,9.34,16.56,14.54,11.44,1022.14,0.0,0.25,7.91,9.31,236.0,0.53,86.0
0,01/15/2022,7-Day Forecast,45,-112,16.49,25.55,20.89,17.81,5.52,17.74,10.83,7.03,1022.71,0.0,0.33,10.06,14.96,Wind direction varies,0.53,82.0
0,01/15/2022,7-Day Forecast,44,-112,14.6,21.69,19.03,14.65,12.67,20.85,17.49,9.8,1030.43,0.0,0.11,4.01,4.03,56.0,0.53,84.0
0,01/15/2022,7-Day Forecast,43,-112,16.87,26.09,21.65,15.53,10.49,22.52,17.73,8.73,1027.86,0.0,0.09,5.64,5.93,139.0,0.53,87.0
0,01/15/2022,7-Day Forecast,42,-112,14.58,24.72,20.19,14.3,9.22,24.72,19.37,7.29,1028.43,0.0,0.0,5.05,5.32,346.0,0.53,69.0
0,01/15/2022,7-Day Forecast,41,-112,35.13,39.24,38.41,36.62,34.49,39.24,37.97,36.62,1024.71,0.0,0.0,3.56,3.57,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,40,-112,30.96,38.88,36.42,33.33,29.62,37.9,35.53,32.16,1023.29,0.0,0.0,4.02,4.27,Wind direction varies,0.53,36.0
0,01/15/2022,7-Day Forecast,39,-112,29.31,36.23,33.37,31.33,29.31,35.76,32.21,28.85,1022.43,0.0,0.0,4.04,4.52,Wind direction varies,0.53,25.0
0,01/15/2022,7-Day Forecast,38,-112,21.32,37.07,31.03,23.8,15.23,33.91,28.5,18.92,1020.14,0.0,0.01,5.96,6.72,Wind direction varies,0.53,54.0
0,01/15/2022,7-Day Forecast,37,-112,34.68,44.0,42.96,37.24,32.72,41.6,40.16,35.21,1021.0,0.0,0.0,8.28,9.22,Wind direction varies,0.53,54.0
0,01/15/2022,7-Day Forecast,36,-112,29.97,40.78,39.48,32.78,25.2,37.46,35.19,28.66,1019.71,0.0,0.05,8.23,9.67,Wind direction varies,0.53,50.0
0,01/15/2022,7-Day Forecast,35,-112,35.78,48.18,46.03,38.42,31.08,45.82,43.9,34.85,1019.43,0.12,0.0,7.95,9.25,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,34,-112,46.16,56.17,54.72,48.9,42.38,52.93,51.76,47.5,1018.43,0.01,0.0,9.82,10.62,Wind direction varies,0.53,66.0
0,01/15/2022,7-Day Forecast,33,-112,54.44,63.34,64.42,57.25,51.43,60.85,62.28,54.74,1018.14,0.18,0.0,7.46,9.54,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,32,-112,54.38,63.54,64.0,56.71,51.59,61.27,61.81,54.27,1017.57,0.33,0.0,8.33,10.44,Wind direction varies,0.53,56.0
0,01/15/2022,7-Day Forecast,49,-111,25.04,28.37,26.04,25.68,16.34,19.78,16.21,19.09,1021.0,0.0,0.22,15.77,28.32,Wind direction varies,0.53,85.0
0,01/15/2022,7-Day Forecast,48,-111,27.39,31.42,29.54,27.77,21.19,22.81,22.33,21.38,1020.43,0.0,0.1,13.34,26.25,Wind direction varies,0.53,83.0
0,01/15/2022,7-Day Forecast,47,-111,20.31,26.35,22.55,20.36,12.79,18.7,14.7,13.61,1019.14,0.0,0.72,9.07,26.75,208.0,0.53,80.0
0,01/15/2022,7-Day Forecast,46,-111,21.1,29.02,24.6,22.73,15.64,24.03,20.4,19.01,1020.29,0.0,0.49,6.31,9.25,228.0,0.53,79.0
0,01/15/2022,7-Day Forecast,45,-111,10.27,22.06,18.61,11.53,0.49,14.74,10.02,2.05,1023.86,0.0,0.17,7.11,11.89,202.0,0.53,97.0
0,01/15/2022,7-Day Forecast,44,-111,16.63,27.36,21.88,18.86,10.8,25.62,20.4,13.94,1025.14,0.0,0.16,4.94,5.32,Wind direction varies,0.53,87.0
0,01/15/2022,7-Day Forecast,43,-111,10.24,27.6,23.1,12.41,9.25,27.6,22.37,8.44,1027.14,0.0,0.05,3.43,3.15,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,42,-111,10.54,19.9,14.34,9.17,7.72,19.15,12.7,6.32,1029.71,0.0,0.01,3.48,3.36,Wind direction varies,0.53,79.0
0,01/15/2022,7-Day Forecast,41,-111,18.08,29.28,21.74,18.8,8.29,23.56,14.62,9.09,1022.14,0.0,0.01,8.58,9.09,184.0,0.53,48.0
0,01/15/2022,7-Day Forecast,40,-111,15.48,28.95,22.35,18.18,9.64,24.04,17.13,11.81,1020.71,0.0,0.0,5.7,7.94,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,39,-111,28.88,35.8,34.78,31.12,28.88,35.8,33.79,30.59,1023.0,0.0,0.0,3.15,3.2,Wind direction varies,0.53,24.0
0,01/15/2022,7-Day Forecast,38,-111,30.31,38.98,36.58,32.44,26.42,36.6,35.07,29.92,1021.43,0.0,0.0,6.07,6.83,Wind direction varies,0.53,25.0
0,01/15/2022,7-Day Forecast,37,-111,34.81,45.08,44.53,37.9,33.45,44.72,43.69,37.33,1021.29,0.0,0.0,4.59,5.04,Wind direction varies,0.53,60.0
0,01/15/2022,7-Day Forecast,36,-111,34.55,41.86,43.39,37.62,32.27,40.42,41.48,35.64,1020.57,0.01,0.0,7.18,8.83,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,35,-111,34.97,45.8,45.53,38.71,31.08,43.53,42.36,35.57,1019.86,0.02,0.0,10.92,14.87,Wind direction varies,0.53,58.0
0,01/15/2022,7-Day Forecast,34,-111,36.4,51.95,46.27,38.07,32.75,48.99,44.25,35.94,1018.57,0.37,0.0,7.32,11.13,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,33,-111,47.12,56.54,55.86,49.88,44.35,53.66,53.12,47.09,1018.57,0.52,0.0,9.94,13.33,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,32,-111,50.87,61.71,61.59,54.35,49.04,59.36,59.23,51.63,1017.57,0.35,0.0,11.07,14.27,Wind direction varies,0.53,57.0
0,01/15/2022,7-Day Forecast,49,-110,19.94,24.42,21.6,19.16,11.36,15.56,12.3,11.7,1022.14,0.0,0.0,12.62,23.64,Wind direction varies,0.53,96.0
0,01/15/2022,7-Day Forecast,48,-110,25.24,29.52,26.88,24.36,20.24,21.46,18.17,20.19,1021.0,0.0,0.13,14.88,27.43,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,47,-110,32.38,35.39,32.24,30.23,26.13,29.12,25.09,24.84,1018.14,0.0,0.27,15.03,25.86,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,46,-110,31.93,34.87,31.92,31.12,25.21,29.75,27.55,25.68,1018.43,0.0,0.22,11.57,20.4,250.0,0.53,87.0
0,01/15/2022,7-Day Forecast,45,-110,11.17,23.75,22.13,11.16,10.32,17.22,17.58,9.53,1024.0,0.0,0.28,6.41,8.74,Wind direction varies,0.53,91.0
0,01/15/2022,7-Day Forecast,44,-110,13.94,26.31,18.04,14.74,12.19,20.84,13.83,9.46,1020.71,0.0,0.15,5.96,6.92,Wind direction varies,0.53,93.0
0,01/15/2022,7-Day Forecast,43,-110,13.47,25.09,18.49,12.79,4.18,19.1,10.28,4.43,1023.29,0.0,0.0,7.56,11.06,339.0,0.53,69.0
0,01/15/2022,7-Day Forecast,42,-110,6.69,19.14,17.24,9.78,6.69,17.73,14.84,5.32,1028.86,0.0,0.0,5.36,6.17,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,41,-110,26.89,35.53,30.31,29.21,21.51,33.35,26.96,23.51,1018.71,0.0,0.05,7.47,9.85,Wind direction varies,0.53,29.0
0,01/15/2022,7-Day Forecast,40,-110,27.29,35.48,33.88,30.11,27.29,34.67,31.12,29.64,1023.71,0.0,0.0,4.65,4.11,71.0,0.53,28.0
0,01/15/2022,7-Day Forecast,39,-110,31.37,40.53,39.88,34.14,31.37,40.28,38.85,34.14,1023.43,0.0,0.0,3.05,3.03,Wind direction varies,0.53,24.0
0,01/15/2022,7-Day Forecast,38,-110,31.06,38.58,35.57,32.39,29.75,37.22,33.74,31.77,1021.86,0.0,0.0,3.96,4.78,Wind direction varies,0.53,23.0
0,01/15/2022,7-Day Forecast,37,-110,35.16,42.3,43.09,37.77,33.87,41.0,40.72,37.5,1021.86,0.0,0.0,6.27,7.89,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,36,-110,32.95,41.05,40.85,35.0,30.4,39.02,38.29,33.5,1020.0,0.0,0.0,8.7,11.11,Wind direction varies,0.53,48.0
0,01/15/2022,7-Day Forecast,35,-110,35.06,44.87,46.35,39.77,32.1,43.73,44.02,37.23,1020.29,0.07,0.0,8.1,9.98,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,34,-110,31.81,48.84,41.52,33.37,26.62,45.74,38.63,30.56,1018.43,0.18,0.47,9.53,14.42,Wind direction varies,0.53,78.0
0,01/15/2022,7-Day Forecast,33,-110,47.09,57.6,56.62,50.68,46.41,54.81,54.21,48.21,1019.29,0.3,0.0,8.23,11.1,Wind direction varies,0.53,64.0
0,01/15/2022,7-Day Forecast,32,-110,40.79,49.72,50.83,44.15,39.07,46.91,47.8,41.78,1019.0,0.27,0.0,9.89,12.58,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,49,-109,17.11,21.6,18.62,17.4,8.43,12.62,9.52,9.66,1022.29,0.0,0.03,14.82,29.66,Wind direction varies,0.53,83.0
0,01/15/2022,7-Day Forecast,48,-109,26.37,30.64,27.82,25.5,20.15,23.03,19.92,20.03,1020.43,0.0,0.01,14.32,24.44,Wind direction varies,0.53,61.0
0,01/15/2022,7-Day Forecast,47,-109,30.51,33.54,29.77,27.71,22.64,26.3,22.5,21.56,1018.57,0.0,0.17,13.94,26.0,Wind direction varies,0.53,74.0
0,01/15/2022,7-Day Forecast,46,-109,29.61,34.76,32.03,28.69,20.76,27.16,24.03,20.27,1019.14,0.0,0.23,16.21,30.43,Wind direction varies,0.53,87.0
0,01/15/2022,7-Day Forecast,45,-109,23.55,32.27,27.89,25.48,16.59,26.5,18.98,16.37,1020.43,0.01,0.08,12.23,18.43,Wind direction varies,0.53,72.0
0,01/15/2022,7-Day Forecast,44,-109,27.61,34.8,28.7,27.76,22.48,31.94,24.68,23.42,1016.0,0.0,0.19,9.39,11.0,Wind direction varies,0.53,81.0
0,01/15/2022,7-Day Forecast,43,-109,31.01,39.75,35.15,31.74,27.03,38.0,32.56,28.57,1015.57,0.0,0.09,7.18,7.49,Wind direction varies,0.53,77.0
0,01/15/2022,7-Day Forecast,42,-109,11.11,19.37,15.6,14.38,0.03,9.75,7.45,3.72,1026.29,0.0,0.0,11.01,20.94,Wind direction varies,0.53,82.0
0,01/15/2022,7-Day Forecast,41,-109,16.22,25.54,21.26,18.45,12.63,19.1,18.27,14.14,1022.57,0.0,0.0,6.34,9.98,Wind direction varies,0.53,37.0
0,01/15/2022,7-Day Forecast,40,-109,25.69,33.62,30.42,28.84,24.22,33.62,30.03,28.11,1024.29,0.0,0.0,3.75,3.56,51.0,0.53,34.0
0,01/15/2022,7-Day Forecast,39,-109,30.08,36.25,32.44,31.76,28.31,35.67,31.31,31.07,1022.57,0.0,0.0,4.04,4.04,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,38,-109,26.09,34.71,31.75,27.72,22.44,30.78,28.23,26.46,1020.86,0.0,0.0,7.58,9.13,Wind direction varies,0.53,24.0
0,01/15/2022,7-Day Forecast,37,-109,35.86,43.87,45.33,39.29,32.35,41.02,41.97,37.94,1021.43,0.0,0.0,11.78,15.38,Wind direction varies,0.53,18.0
0,01/15/2022,7-Day Forecast,36,-109,31.1,37.7,34.9,32.77,27.42,34.3,31.11,30.68,1020.0,0.01,0.01,8.69,14.36,Wind direction varies,0.53,25.0
0,01/15/2022,7-Day Forecast,35,-109,32.33,44.6,42.02,36.06,30.37,41.8,38.09,32.96,1019.57,0.09,0.04,10.12,12.87,Wind direction varies,0.53,44.0
0,01/15/2022,7-Day Forecast,34,-109,25.47,38.49,32.02,27.17,22.55,36.02,28.19,24.47,1018.43,0.0,0.47,8.62,10.36,Wind direction varies,0.53,72.0
0,01/15/2022,7-Day Forecast,33,-109,35.73,46.74,44.96,39.32,31.68,44.98,41.97,37.22,1019.14,0.46,0.0,8.68,10.66,Wind direction varies,0.53,78.0
0,01/15/2022,7-Day Forecast,32,-109,44.61,53.65,54.61,48.0,43.81,50.7,52.01,46.02,1019.29,0.42,0.0,8.93,11.62,Wind direction varies,0.53,84.0
0,01/15/2022,7-Day Forecast,49,-108,17.83,21.71,16.57,15.35,10.84,12.71,6.37,5.06,1022.0,0.0,0.06,15.7,30.52,Wind direction varies,0.53,87.0
0,01/15/2022,7-Day Forecast,48,-108,25.11,29.28,26.79,24.69,17.39,20.34,17.28,15.74,1021.0,0.0,0.07,15.59,27.79,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,47,-108,26.15,29.64,27.32,25.45,21.91,22.24,18.44,17.83,1020.71,0.01,0.09,16.15,26.69,Wind direction varies,0.53,74.0
0,01/15/2022,7-Day Forecast,46,-108,27.51,34.02,31.32,27.44,21.04,26.34,24.0,21.03,1020.57,0.02,0.19,13.37,24.21,Wind direction varies,0.53,63.0
0,01/15/2022,7-Day Forecast,45,-108,27.57,33.79,28.14,27.24,20.45,28.98,20.3,19.23,1018.71,0.0,0.48,10.57,14.27,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,44,-108,17.45,28.96,25.88,21.08,16.68,28.96,24.51,19.78,1022.57,0.0,0.01,5.24,7.61,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,43,-108,24.5,35.58,31.86,28.28,20.25,32.94,28.05,21.61,1019.14,0.0,0.01,8.43,11.07,Wind direction varies,0.53,75.0
0,01/15/2022,7-Day Forecast,42,-108,20.24,29.13,25.58,24.84,9.23,19.63,15.92,13.97,1022.57,0.0,0.0,15.78,26.72,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,41,-108,6.51,22.72,17.84,10.88,3.39,17.47,13.33,7.6,1028.43,0.0,0.01,5.68,9.44,202.0,0.53,79.0
0,01/15/2022,7-Day Forecast,40,-108,26.18,36.81,32.86,29.43,20.95,33.41,29.24,24.76,1021.14,0.0,0.0,6.32,8.08,169.0,0.53,26.0
0,01/15/2022,7-Day Forecast,39,-108,17.34,26.78,22.21,20.37,13.31,26.05,21.49,17.21,1020.71,0.0,0.01,4.44,4.88,Wind direction varies,0.53,29.0
0,01/15/2022,7-Day Forecast,38,-108,22.99,37.99,28.7,26.58,15.65,35.77,26.05,21.3,1017.86,0.0,0.03,6.66,5.81,Wind direction varies,0.53,20.0
0,01/15/2022,7-Day Forecast,37,-108,28.64,38.13,37.48,32.14,24.65,35.94,33.42,28.41,1020.86,0.0,0.0,9.67,11.81,Wind direction varies,0.53,17.0
0,01/15/2022,7-Day Forecast,36,-108,31.58,40.4,40.62,34.57,29.13,36.59,36.71,32.65,1020.57,0.0,0.0,8.86,12.44,Wind direction varies,0.53,15.0
0,01/15/2022,7-Day Forecast,35,-108,27.39,40.71,35.68,30.14,21.68,36.07,29.03,24.82,1018.71,0.0,0.19,13.25,18.46,Wind direction varies,0.53,50.0
0,01/15/2022,7-Day Forecast,34,-108,29.25,46.64,41.22,32.72,25.93,43.69,36.4,29.32,1018.14,0.0,0.23,11.5,13.6,Wind direction varies,0.53,74.0
0,01/15/2022,7-Day Forecast,33,-108,35.23,48.91,42.44,36.79,32.1,45.89,38.92,33.94,1018.29,0.38,0.11,9.93,13.37,Wind direction varies,0.53,67.0
0,01/15/2022,7-Day Forecast,32,-108,43.1,52.21,53.45,47.3,39.97,48.2,49.76,43.32,1019.43,0.51,0.0,13.43,18.39,Wind direction varies,0.53,80.0
0,01/15/2022,7-Day Forecast,49,-107,14.94,17.34,11.76,9.53,8.67,8.13,3.36,1.71,1022.43,0.0,0.14,14.42,28.78,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,48,-107,21.83,24.17,22.22,20.24,14.39,14.31,13.4,10.36,1021.86,0.0,0.11,15.84,28.72,Wind direction varies,0.53,80.0
0,01/15/2022,7-Day Forecast,47,-107,24.25,26.6,24.42,21.39,15.72,18.59,15.35,12.12,1021.0,0.0,0.16,16.75,30.6,Wind direction varies,0.53,81.0
0,01/15/2022,7-Day Forecast,46,-107,25.44,30.72,28.65,26.04,18.0,21.81,20.21,19.33,1020.86,0.0,0.25,14.03,26.55,Wind direction varies,0.53,53.0
0,01/15/2022,7-Day Forecast,45,-107,24.56,33.68,29.2,25.96,19.94,29.89,26.17,22.74,1019.57,0.0,0.27,8.73,13.56,Wind direction varies,0.53,72.0
0,01/15/2022,7-Day Forecast,44,-107,19.05,30.05,19.49,19.63,10.68,24.32,12.88,13.34,1015.86,0.0,0.07,8.34,15.9,287.0,0.53,72.0
0,01/15/2022,7-Day Forecast,43,-107,25.84,33.94,29.89,27.62,17.91,26.22,22.49,19.42,1018.29,0.0,0.06,12.37,21.17,Wind direction varies,0.53,73.0
0,01/15/2022,7-Day Forecast,42,-107,12.35,26.66,20.11,13.64,8.43,17.82,12.83,7.74,1023.43,0.0,0.01,14.28,28.04,252.0,0.53,46.0
0,01/15/2022,7-Day Forecast,41,-107,16.56,29.99,22.89,19.45,10.58,24.26,18.83,13.31,1020.14,0.0,0.06,6.4,13.67,237.0,0.53,55.0
0,01/15/2022,7-Day Forecast,40,-107,11.86,24.92,18.36,14.75,1.76,21.92,12.94,6.07,1020.57,0.0,0.02,7.44,6.2,258.0,0.53,31.0
0,01/15/2022,7-Day Forecast,39,-107,10.81,27.9,15.31,12.55,7.32,22.65,12.77,11.61,1018.43,0.0,0.03,5.48,6.03,Wind direction varies,0.53,33.0
0,01/15/2022,7-Day Forecast,38,-107,8.15,25.39,16.46,12.19,2.73,19.66,13.37,9.51,1016.43,0.0,0.01,5.7,10.02,Wind direction varies,0.53,30.0
0,01/15/2022,7-Day Forecast,37,-107,19.56,31.46,27.63,23.62,16.61,30.39,25.94,20.91,1021.0,0.0,0.01,4.39,5.77,Wind direction varies,0.53,23.0
0,01/15/2022,7-Day Forecast,36,-107,28.76,40.2,35.66,31.21,23.84,35.29,29.5,26.21,1019.57,0.0,0.01,9.95,13.13,Wind direction varies,0.53,5.0
0,01/15/2022,7-Day Forecast,35,-107,33.37,44.3,46.79,38.29,31.01,43.55,44.51,36.36,1020.14,0.08,0.18,8.23,10.5,Wind direction varies,0.53,40.0
0,01/15/2022,7-Day Forecast,34,-107,33.42,48.71,45.44,38.6,29.65,46.58,41.96,34.99,1019.0,0.26,0.0,8.97,10.51,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,33,-107,39.67,50.93,51.67,45.19,36.86,48.08,48.81,42.6,1019.57,0.27,0.0,11.37,16.86,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,32,-107,44.07,52.43,53.51,48.12,41.57,49.35,50.35,45.85,1019.71,0.23,0.0,11.08,17.07,Wind direction varies,0.53,81.0
0,01/15/2022,7-Day Forecast,49,-106,15.08,16.15,11.37,9.62,5.34,8.41,1.34,-0.58,1022.0,0.0,0.16,15.45,30.59,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,48,-106,17.82,20.06,15.05,10.91,10.3,11.51,6.57,2.21,1022.57,0.0,0.11,12.43,23.7,Wind direction varies,0.53,85.0
0,01/15/2022,7-Day Forecast,47,-106,21.41,25.38,19.97,17.58,12.7,17.4,11.79,8.61,1021.14,0.0,0.19,15.56,28.84,Wind direction varies,0.53,81.0
0,01/15/2022,7-Day Forecast,46,-106,25.44,31.87,28.54,26.38,18.21,23.89,20.16,18.92,1020.71,0.0,0.17,13.23,24.52,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,45,-106,23.84,32.07,27.45,25.7,17.81,25.48,21.75,18.33,1020.29,0.0,0.13,11.8,20.5,Wind direction varies,0.53,60.0
0,01/15/2022,7-Day Forecast,44,-106,27.07,37.45,32.74,28.97,18.94,30.42,25.17,22.18,1017.71,0.0,0.02,16.96,26.73,Wind direction varies,0.53,79.0
0,01/15/2022,7-Day Forecast,43,-106,25.75,36.1,31.77,28.26,16.78,27.65,23.08,19.74,1017.29,0.0,0.02,17.95,26.69,260.0,0.53,73.0
0,01/15/2022,7-Day Forecast,42,-106,15.51,25.3,22.52,16.16,8.44,13.49,12.01,8.89,1022.43,0.0,0.01,21.15,42.95,269.0,0.53,61.0
0,01/15/2022,7-Day Forecast,41,-106,18.6,31.38,25.94,20.57,6.95,21.97,16.08,11.17,1018.14,0.0,0.01,15.22,30.7,233.0,0.53,49.0
0,01/15/2022,7-Day Forecast,40,-106,7.26,23.65,16.43,11.34,1.72,20.79,13.99,4.89,1023.29,0.0,0.02,4.63,5.03,Wind direction varies,0.53,42.0
0,01/15/2022,7-Day Forecast,39,-106,17.2,34.0,27.31,21.17,8.65,31.7,21.95,14.49,1015.29,0.0,0.0,6.87,8.56,286.0,0.53,38.0
0,01/15/2022,7-Day Forecast,38,-106,22.9,32.95,33.0,27.8,20.13,31.36,28.48,22.92,1020.71,0.0,0.0,6.59,8.48,Wind direction varies,0.53,29.0
